,star_ra_deg,star_dec_deg,star_distance_pc,star_radius_solar,star_teff_k,planet_orbit_semi_major_axis_au,planet_orbit_eccentricity,planet_orbit_inclination_deg,planet_radius_earth,planet_equilibrium_temp_k,planet_orbital_period_days,star_luminosity_solar,ra_rad,dec_rad,star_cartesian_x,star_cartesian_y,star_cartesian_z,star_habitable_zone_inner_au,star_habitable_zone_outer_au
112,292.0552827,0.1218359,768.771,1.56,6740.0,0.05783,0.0,85.9,11.32,1695.0,4.2568,0.391,5.097326280957835,0.0021264376021305595,288.6736468190112,-712.5122480987451,1.63474232984775,0.5962000884388943,0.8589155075189897
113,277.6011767,6.8359338,1032.23,0.91,5650.0,0.0844,0.007,90.0,11.31,,9.06005,-0.197,4.845054540825567,0.11930955225836755,135.5693710232572,-1015.88602695899,122.86292675106289,,
114,94.820735,-4.4222978,2005.76,2.15,5700.0,0.0586,0.02,83.2,16.365,,4.62941,0.398,1.6549340249110254,-0.07718365711370169,-168.05915044644422,1992.7142625784836,-154.6582272868475,0.6015132432608461,0.8665699026774558
115,289.3143526,-2.7747085,1123.21,1.65,6390.0,0.0429,0.0,84.1,18.831,1747.0,3.22748,0.362,5.049488026145817,-0.04842779910807308,371.0670627952227,-1058.7509055850169,-54.373329228889645,0.5736644568830364,0.82644955558372
116,277.7510149,7.1833465,925.958,1.52,6730.0,0.066,0.0,85.83,15.805,1567.0,5.616531,0.813,4.847669710760829,0.12537304773661084,123.90235760161146,-910.2966321813655,115.78629013845396,0.8597039659620682,1.2385323024253114
117,102.1946233,-0.6727861,726.412,1.17,6190.0,0.09,0.0,90.0,13.34,1074.0,9.20205,0.185,1.783632654420313,-0.011742332606651824,-153.4316611819742,709.9720877866873,-8.529575297293313,0.41009976613236215,0.590810124975516
118,101.2772396,0.8152163,882.472,1.19,6100.0,0.04947,0.09,85.83,15.558,1438.0,4.0378962,0.18,1.767621288351185,0.01422820855092585,-172.55574346067328,865.3460023563129,12.555572017332405,0.4045199174779452,0.5827715174143585
119,281.0725563,6.6632062,645.294,1.03,6090.0,0.0855,0.1,89.07,13.068,1017.0,8.886593,0.026,4.905641544432131,0.11629488692929979,123.09285169122437,-629.004116156761,74.87535079299624,0.15374122295716147,0.2214872542011953
120,100.9561682,-1.0630076,159.906,0.83,5275.0,0.017016,0.0,80.1,1.681,1756.0,0.85359163,-0.289,1.7620175352871972,-0.018552982593722872,-30.386181859291955,156.96435357031532,-2.966563039455908,,
121,100.9561682,-1.0630076,159.906,0.86,5256.0,0.046,0.0,80.0,2.83,,3.698,-0.289,1.7620175352871972,-0.018552982593722872,-30.386181859291955,156.96435357031532,-2.966563039455908,,
122,100.9561682,-1.0630076,159.906,0.84,5250.0,,,,4.31,,8.966,-0.292,1.7620175352871972,-0.018552982593722872,-30.386181859291955,156.96435357031532,-2.966563039455908,,
123,291.5885696,1.4262972,322.037,0.77,5080.0,0.063,0.0,88.4,6.39,870.0,6.21229,-0.4,5.0891806007006455,0.024893582251976066,118.4532783428634,-299.3532975311245,8.015826599306513,,
124,280.7866461,6.2040783,412.98,0.96,5625.0,0.4021,0.133,89.9,11.949,420.0,95.272656,-0.254,4.900651470077095,0.10828159338653251,76.83751762147418,-403.30703959083843,44.63079768773493,,
125,100.1951714,9.2573953,576.683,0.79,5970.0,0.071,,89.0,6.389,938.0,6.71837,-0.155,1.7487356355300565,0.16157202814364824,-100.74447654885202,560.1851301497369,92.77097009851785,,
126,201.7207198,45.5455449,30.5225,0.42,3579.0,5.75,0.0,86.0,12.4,,4098.1,-1.574,3.5206907300029178,0.7949197181199116,-19.858455741551836,-7.910959194333023,21.78718583104355,,
127,125.7620668,-49.2003008,20.77,,,0.36,0.345,56.6,11.9,,246.36,,2.194962139773049,-0.8587072419316002,-7.93144243798552,11.012576433019754,-15.722858555613232,,
128,67.4231674,26.5493897,134.846,0.27,4371.0,330.0,,,30.264,2200.0,,-0.212,1.1767562632533046,0.46337426466006953,46.311131236263655,111.38226768296019,60.27199420476287,,
129,86.7761233,-10.6303217,62.5388,1.26,6196.0,0.1462,0.083,,5.29,877.0,18.57,0.32,1.514529063701567,-0.1855341142112009,3.4566708400598176,61.36822611290007,-11.536626712321517,0.5393598899705937,0.7770286898858113
130,86.7761233,-10.6303217,62.5388,1.26,6196.0,0.0733,0.057,,3.06,1239.0,6.584,0.32,1.514529063701567,-0.1855341142112009,3.4566708400598176,61.36822611290007,-11.536626712321517,0.5393598899705937,0.7770286898858113
131,86.7761233,-10.6303217,62.5388,1.26,6196.0,0.0422,0.07,,1.65,1632.0,2.882,0.32,1.514529063701567,-0.1855341142112009,3.4566708400598176,61.36822611290007,-11.536626712321517,0.5393598899705937,0.7770286898858113
132,86.7761233,-10.6303217,62.5388,1.26,6196.0,0.0651,0.07,,1.86,1314.0,5.516,0.32,1.514529063701567,-0.1855341142112009,3.4566708400598176,61.36822611290007,-11.536626712321517,0.5393598899705937,0.7770286898858113
133,27.407731,-34.4590985,137.94,1.78,6500.0,0.0664,0.078,,14.3,1000.0,5.2072,0.104,0.4783551464509179,-0.6014247260940393,100.96925146308375,52.35477452922553,-78.04890417538554,0.30748244591432294,0.4429745084023906
134,91.624382,-72.5126648,45.23,0.91,5138.0,0.0662,0.14,,1.41,854.0,6.6732,-0.293,1.599147141005027,-1.2655847501549955,-0.3852752979039376,13.585926155301367,-43.13962301003016,,
135,293.5826648,51.2358069,25.3284,1.38,6400.0,0.04853,0.063,,3.53,,3.4982,0.459,5.12398412753886,0.8942335253210291,6.3445511675856405,-14.534088637118783,19.749298330073966,0.6459665063087461,0.93061148491143
136,169.3162193,17.9615717,305.684,0.01,13500.0,8.19,0.39,,12.7,,10220.0,-2.4,2.9551255038137687,0.3134885649980352,-285.7453657553341,53.908375038244266,94.26654181673554,,
137,354.9154673,-69.196043,44.0622,0.96,5428.0,,0.0,89.5,5.7,850.0,8.138268,-0.14,6.1944434706392695,-1.2076987797015746,15.588057774416857,-1.3869555988307445,-41.18939521076164,,
138,170.1408561,-4.8070039,134.0,0.28,3648.0,0.0349,0.0,89.002,1.047,,6.7987,-1.9,2.9695181311068786,-0.08389804521120825,-131.55667649176416,22.863660593472435,-11.229153784137088,,
139,179.7058532,-3.3894613,159.259,0.37,3587.0,,,,1.87,,28.1656,-1.508,3.136458823445588,-0.059157259553927276,-158.97831628967478,0.8161748428812566,-9.415831844610066,,
140,184.6021322,-0.5512886,706.391,0.94,5633.0,,,88.5,1.5,,0.72091,-0.049,3.2219150130918432,-0.009621801198710011,-704.0809271772285,-56.67537763446048,-6.796648898199476,,
141,168.9366786,0.4880606,253.026,0.55,4991.0,,,,0.692,,2.13174,-0.766,2.9485012689534447,0.008518264419259037,-248.3146817573525,48.55234403568474,2.155316307470546,,
142,183.7203635,1.9681688,232.1,0.93,5820.0,,,89.2,1.3,1874.0,0.877214,-0.026,3.206525246035813,0.03435102579502577,-231.47424089091587,-15.051381914435506,7.9713051904972385,,
143,185.1880932,2.2823788,476.882,1.6,5942.5,,,,1.22,,3.80464,0.458,3.2321419618301217,0.039835024837717156,-474.5515501805709,-43.088141449854284,18.991582651649292,0.6452624554114677,0.9295971941632711
144,175.0972238,4.5574311,334.967,0.54,4761.0,,,,1.03,,2.71578,-0.761,3.056023066411377,0.07954217812778694,-332.6861806718524,28.53750516888114,26.615917750692734,,
145,173.9385102,4.6164303,577.6,0.66,4520.0,0.0296,0.0,89.276,0.908,,2.0478,-0.364,3.0357996990037406,0.0805719084238296,-572.5073700055061,60.794221605915915,46.48799746933987,,
146,169.483654,5.988289,257.443,0.63,4292.67,,,,1.0,,3.96151,-0.874,2.9580477906108578,0.10451535961095872,-251.73749028726593,46.731075532802215,26.85778867323596,,
147,175.206752,6.1348146,436.488,0.63,5053.0,0.035,,89.001,1.04,,4.1698,-0.635,3.05793469412516,0.10707271376941893,-432.4705352068907,36.264242299869984,46.64670462403363,,
148,333.1100738,-16.3418863,243.935,0.83,5502.7,,,89.81,1.31,961.0,8.050722,-0.176,5.8138675593713,-0.2852197219215538,208.77057420079018,-105.86920768950067,-68.63557704332159,,
149,331.2771441,-14.1218019,369.888,0.82,5724.0,,,,1.7,,4.50756,-0.17,5.781876901148707,-0.246471939469391,314.5721005300659,-172.38632933747994,-90.2467704112009,,
150,331.2771441,-14.1218019,369.888,1.1,5724.0,,,91.7,1.4,,0.911724,-0.17,5.781876901148707,-0.246471939469391,314.5721005300659,-172.38632933747994,-90.2467704112009,,
151,331.2771441,-14.1218019,369.888,1.1,5724.0,,,90.0,2.6,,14.647531,-0.17,5.781876901148707,-0.246471939469391,314.5721005300659,-172.38632933747994,-90.2467704112009,,
152,341.2404563,-13.9011223,161.365,0.37,3489.0,,,,1.01,,2.87814,-1.73,5.955769503442827,-0.24262035385740696,148.3177104734844,-50.374631926514816,-38.76746629806767,,
153,337.5136198,-13.6101475,451.769,0.5,4114.0,,,90.5,1.7,,5.2986,-0.98,5.890723935834326,-0.23754188555707495,405.69975387329004,-167.9333660734986,-106.30768376451532,,
154,337.5136198,-13.6101475,451.769,0.5,4114.0,,,89.9,1.2,,0.354884,-0.98,5.890723935834326,-0.23754188555707495,405.69975387329004,-167.9333660734986,-106.30768376451532,,
155,335.0949721,-9.5097112,109.888,0.25,3297.0,,,89.9,1.0,,2.255436,-2.088,5.848510570023538,-0.16597577135378097,98.2994995849501,-45.63959371020394,-18.155120801468357,,
156,337.6178427,-7.972456,314.35,0.67,4864.0,,,,0.96,,1.58252,-0.593,5.8925429685953015,-0.13914560667037704,287.85898536679423,-118.54205318941627,-43.59941134049112,,
157,337.6178427,-7.972456,314.35,0.76,4752.0,,,,2.094,,17.515472,-0.593,5.8925429685953015,-0.13914560667037704,287.85898536679423,-118.54205318941627,-43.59941134049112,,
158,130.4102091,17.6399744,186.197,0.58,4057.0,0.1195,0.06,89.73,1.92,431.0,21.1701963,-1.153,2.2760875270092713,0.3078756332475112,-115.02771516920906,135.10832541581107,56.424178818008585,,
159,136.5741931,19.4020565,181.69,1.39,6069.0,0.1493,0.0,87.9,5.76,817.0,19.49221,0.373,2.3836693428495215,0.3386297675829672,-124.46147641521108,117.80360368063981,60.35650709244695,0.5823151286811198,0.8389121437347657
160,207.2061241,-17.6098985,418.395,0.8,5171.0,,,,1.48,1149.0,2.289363,-0.505,3.6164290958409726,-0.3073507097670107,-354.6693999723693,-182.3232370835566,-126.57894756875145,,
161,207.2061241,-17.6098985,418.395,0.8,5171.0,,,,2.27,866.0,5.213965,-0.467,3.6164290958409726,-0.3073507097670107,-354.6693999723693,-182.3232370835566,-126.57894756875145,,
162,202.3313765,-14.3594358,611.804,1.22,5782.33,,,,2.17,,18.0983,0.179,3.531348700017281,-0.250619433438746,-548.2398810942966,-225.20037001193444,-151.72989336383029,0.40339468604243256,0.5811504530296813
163,202.488752,-12.7347749,283.29,0.76,4982.79,,,,1.6,,34.885,-0.497,3.534095420654253,-0.22226375150533162,-255.308375195471,-105.69347623218596,-62.44795222427197,,
164,205.4445125,-10.8625468,320.07,0.98,6004.0,,,,1.26,756.0,15.28078,0.006,3.585683173279647,-0.189587206811974,-283.8450853288812,-135.04989134794766,-60.31831630232775,0.07385489458759964,0.1063990353197863
165,205.4445125,-10.8625468,320.07,0.98,6004.0,,,89.421,2.32,658.0,23.228555,0.038,3.585683173279647,-0.189587206811974,-283.8450853288812,-135.04989134794766,-60.31831630232775,0.185864075456917,0.26776503357897047
166,210.6376171,-10.0236852,561.929,0.93,5765.0,,,90.3,1.2,,0.578657,-0.124,3.6763199469501098,-0.1749463099234263,-476.1079852660777,-281.9915537607662,-97.8067022982841,,
167,210.6376171,-10.0236852,561.929,0.93,5765.0,,,90.0,2.3,,11.811437,-0.124,3.6763199469501098,-0.1749463099234263,-476.1079852660777,-281.9915537607662,-97.8067022982841,,
168,204.2215065,-7.3180577,336.25,0.67,4684.0,0.098,0.2,89.071,2.586,536.0,13.603,-0.751,3.564337691808001,-0.12772420171592344,-304.15077583502216,-136.82802626855175,-42.8305882099068,,
169,204.2215065,-7.3180577,336.25,0.67,4684.0,0.28,0.2,89.63,2.69,316.0,65.55,-0.804,3.564337691808001,-0.12772420171592344,-304.15077583502216,-136.82802626855175,-42.8305882099068,,
170,16.7615005,6.588798,624.512,0.89,5620.0,,,92.6,0.99,,0.762406,-0.009,0.29254337129967584,0.11499621884881735,594.0291487236445,178.91252385901436,71.6583380846906,,
171,13.4321524,7.9952914,496.289,1.0,5499.0,,,91.3,1.6,,0.70531,-0.215,0.23443528500965838,0.13954415958638697,478.02113618203015,114.16420944071896,69.02969047458203,,
172,13.0800239,10.7947051,244.59,0.99,5532.0,0.01326,0.0,86.4,1.725,2300.0,0.571292,-0.119,0.22828948329454954,0.18840314577682374,234.02826191404208,54.37407731518631,45.80939250431809,,
173,13.0800239,10.7947051,244.59,0.99,5532.0,0.1083,0.13,89.35,2.836,805.0,13.3397,-0.119,0.22828948329454954,0.18840314577682374,234.02826191404208,54.37407731518631,45.80939250431809,,
174,189.5748998,-5.2446247,150.124,0.32,3782.0,,,89.7,1.1,932.0,0.728113,-1.612,3.3087061806483398,-0.09153596904641985,-147.412885206416,-24.866601928283636,-13.722563888001888,,
175,186.4860415,-1.4047214,121.971,1.0,5868.0,0.1237,0.23,88.08,2.332,804.0,16.141132,0.03,3.254795433185785,-0.024517013503224272,-121.15389207069124,-13.773844340014882,-2.9900650863049245,0.1651445647689541,0.23791547571544322
176,78.9198197,16.2786991,372.632,1.59,6202.0,0.07229,,86.21,11.781,1401.0,6.180235,0.526,1.3774106988452837,0.2841168972364377,68.74234190506805,351.0253393656786,104.45242446500181,0.6915069183904223,0.9962192681275941
177,159.3890808,11.8427484,551.886,2.7,4898.0,4.5,0.0,89.87,12.442,183.0,3650.0,0.548,2.7818642516872774,0.20669495206529043,-505.5658976458374,190.1396967891074,113.26153733066172,0.7058199615920608,1.0168393502175963
178,228.2482353,-16.7246474,321.296,1.71,5430.0,0.047,0.06,86.14,1.95,1616.0,3.5951,0.356,3.9836832178517474,-0.29190016336510904,-204.90204896072444,-229.559117397925,-92.46016205470623,0.5688904671695278,0.8195719085031814
179,228.2482353,-16.7246474,321.296,1.71,5430.0,0.13,0.07,87.94,3.67,990.0,15.624,0.356,3.9836832178517474,-0.29190016336510904,-204.90204896072444,-229.559117397925,-92.46016205470623,0.5688904671695278,0.8195719085031814
180,228.2482353,-16.7246474,321.296,1.71,5430.0,0.22,0.15,89.47,3.94,752.0,35.747,0.356,3.9836832178517474,-0.29190016336510904,-204.90204896072444,-229.559117397925,-92.46016205470623,0.5688904671695278,0.8195719085031814
181,65.8974962,25.0506711,133.4950466,,2838.0,800.0,,,12.2,2375.0,,-0.699,1.1501282775104518,0.43721669052918966,49.38735403870608,110.39387001845748,56.52442118358745,,
182,151.0884754,50.3861806,21.7912,0.52,3517.0,350.0,,,12.0,1670.0,,-1.425,2.6369913575484567,0.8794047489744921,-12.162600995403205,6.717308744223708,16.787057446181347,,
183,326.6719598,66.803848,16.009,0.3,3326.0,0.02279,,,1.39,587.0,2.30538,-1.972,5.701501272452558,1.165947100601829,5.268595245694542,-3.4645123716625186,14.714861166984969,,
184,326.6719598,66.803848,16.009,0.3,3326.0,0.0525,,,1.76,387.0,8.0518,-1.972,5.701501272452558,1.165947100601829,5.268595245694542,-3.4645123716625186,14.714861166984969,,
185,134.7188514,21.0747961,27.9276,0.31,3348.0,0.0385,0.0,88.57,2.025,456.0,5.746007,-1.971,2.3512875214349727,0.36782458113146016,-18.336259226874965,18.51709895552287,10.04238445769812,,
186,1.6764641,-7.5462123,4.84867,0.14,3024.0,0.0457,,,1.03,231.0,10.3465,-2.852,0.02925981833648347,-0.1317062506894941,4.804619499916754,0.14062242672023384,-0.6367554970496878,,
187,1.6764641,-7.5462123,4.84867,0.14,3024.0,0.0738,,,1.1,182.0,21.202,-2.852,0.02925981833648347,-0.1317062506894941,4.804619499916754,0.14062242672023384,-0.6367554970496878,,
188,54.0032486,-44.5143104,3.67278,0.16,2953.0,0.021,0.31,,1.1,,3.204,-2.77,0.9425344948430182,-0.7769212807347541,1.5392711839455477,2.1188776584872655,-2.574939731146807,,
189,54.0032486,-44.5143104,3.67278,0.16,2953.0,0.035,0.29,,1.18,,6.689,-2.77,0.9425344948430182,-0.7769212807347541,1.5392711839455477,2.1188776584872655,-2.574939731146807,,
190,54.0032486,-44.5143104,3.67278,0.16,2953.0,0.054,0.53,,1.16,,13.031,-2.77,0.9425344948430182,-0.7769212807347541,1.5392711839455477,2.1188776584872655,-2.574939731146807,,
191,153.7090696,-47.1549358,12.613,0.22,3229.0,0.0157,0.0118,88.16,1.192,584.0,1.62892911,-2.321,2.6827293546971234,-0.8230088882765463,-7.68982777707051,3.799035136619295,-9.247791616906538,,
192,153.7090696,-47.1549358,12.613,0.21,3270.0,0.0476,0.27,,1.43,300.0,8.929,-2.359,2.6827293546971234,-0.8230088882765463,-7.68982777707051,3.799035136619295,-9.247791616906538,,
193,175.4326081,42.7515862,11.0143,0.36,3287.0,0.166,0.38,,11.9,,41.38,-1.869,3.0618766267058737,0.746155939640171,-8.062157354754289,0.6440479627743818,7.47673896152778,,
194,175.4326081,42.7515862,11.0143,0.36,3287.0,0.912,0.342,,9.71,,532.58,-1.869,3.0618766267058737,0.746155939640171,-8.062157354754289,0.6440479627743818,7.47673896152778,,
195,177.7304866,48.3732334,8.03625,0.18,3280.0,0.5714,,,3.25,,389.7,-2.48,3.1019821723416623,0.8442721926656911,-5.334096560353228,0.21139670313271827,6.006999199370055,,
196,258.8313991,4.9606795,14.6427,0.22,3101.0,0.01505,0.0062,88.98,2.733,567.0,1.58040453,-2.409,4.5174601218384876,0.08658019041118606,-2.8256194897193243,-14.311579742052583,1.266184455831145,,
197,306.9286462,-56.4622865,20.373,0.39,3458.0,0.00915,0.0,85.0,1.193,1089.0,0.5182331,-1.708,5.356915444878783,-0.9854528026293453,6.762704711521615,-8.997704300926744,-16.981350691209688,,
198,333.4324675,-17.6870623,10.2525,0.19,3236.0,0.026,0.04,,2.63,,3.6511,-2.439,5.819494390923985,-0.3086974721403611,8.736455264259707,-4.368700582238904,-3.1148933991927077,,
199,51.7501882,-63.500166,16.32,0.7,4640.0,0.1915,0.188,89.33,2.61,422.0,35.61253,-0.686,0.9032111726167177,-1.1082869722629576,4.508165156772941,5.718618874750984,-14.605349878883429,,
200,4.6126677,44.0247296,3.56228,0.38,3607.0,0.072,0.094,,1.55,550.0,11.4407,-1.655,0.08050623866539405,0.7683764838202062,2.55312535988549,0.20598773160508033,2.475673393147363,,
201,4.6126677,44.0247296,3.56228,0.38,3607.0,5.4,0.27,,6.67,,7600.0,-1.655,0.08050623866539405,0.7683764838202062,2.55312535988549,0.20598773160508033,2.475673393147363,,
202,61.6454173,-20.8564724,25.8557,0.66,4347.0,0.053,0.06,,3.17,,5.2354,-0.796,1.075915500650873,-0.3640141137313238,11.474948542518423,21.262741246372094,-9.205357848904148,,
203,62.3228353,-53.3711768,15.1285,0.41,3500.0,0.0607,0.073,,3.25,,8.63182,-1.708,1.087738675163148,-0.9315027608240112,4.192523865669934,7.993320100869442,-12.140885043967124,,
204,62.3228353,-53.3711768,15.1285,0.41,3500.0,0.1254,0.099,,2.5,,25.63058,-1.708,1.087738675163148,-0.9315027608240112,4.192523865669934,7.993320100869442,-12.140885043967124,,
205,62.3228353,-53.3711768,15.1285,0.41,3500.0,1.0304,0.373,,5.92,,603.95116,-1.708,1.087738675163148,-0.9315027608240112,4.192523865669934,7.993320100869442,-12.140885043967124,,
206,73.0245495,6.4752347,12.356,0.38,3370.0,2.41,0.21,61.0,13.8,,2288.0,-1.796,1.274518823560579,0.11301416535438727,3.584468380367654,11.742259943173302,1.3934324013357082,,
207,73.460097,-17.776194,11.9407,0.41,3371.0,0.092,0.07,,2.43,,17.133,-1.886,1.282120561484409,-0.31025311377326087,3.237018938132047,10.900110741226598,-3.6454918341934337,,
208,73.460097,-17.776194,11.9407,0.41,3371.0,0.129,0.09,,2.41,,24.329,-1.886,1.282120561484409,-0.31025311377326087,3.237018938132047,10.900110741226598,-3.6454918341934337,,
209,73.460097,-17.776194,11.9407,0.41,3811.5,0.309,0.14,,2.66,,106.3,-1.609,1.282120561484409,-0.31025311377326087,3.237018938132047,10.900110741226598,-3.6454918341934337,,
210,50.8237604,-7.7950429,37.0788,2.24,5485.0,0.034,0.239,,2.03,,2.38129,0.612,0.8870419572247102,-0.1360491639392071,23.206532062652666,28.478123462667234,-5.028992255925233,0.7458978726096732,1.0745775826491428
211,50.8237604,-7.7950429,37.0788,2.24,5485.0,16.761,0.041,16.999,12.3,,25533.11353,0.612,0.8870419572247102,-0.1360491639392071,23.206532062652666,28.478123462667234,-5.028992255925233,0.7458978726096732,1.0745775826491428
212,108.0194945,-24.8921008,28.4434,0.71,4069.95,0.283,0.72,,4.17,,69.971,-0.905,1.8852958353649059,-0.43444911669831454,-7.98131654784841,24.535558276427025,-11.972133050843297,,
213,92.6435993,-21.8677233,5.75624,0.46,3912.54,0.384,0.366,,2.87,,121.93268,-1.222,1.616935838683314,-0.38166377150007974,-0.246392448968213,5.336371571971281,-2.1439981680375118,,
214,92.6435993,-21.8677233,5.75624,0.46,3564.0,1.086,0.404,,3.97,,579.47495,-1.553,1.616935838683314,-0.38166377150007974,-0.246392448968213,5.336371571971281,-2.1439981680375118,,
215,98.454881,-58.5250316,15.2142,0.43,3485.0,0.02123,,89.99,0.566,758.0,1.7446999,-1.616,1.7183618381092074,-1.0214544962537249,-1.167970844504446,7.857396717130389,-12.975709713769653,,
216,103.7002499,33.2664632,5.58057,0.36,3451.0,0.0818,0.1,,1.83,351.0,14.238,-1.772,1.8099107958959206,0.5806093133335288,-1.1051240996910816,4.533315316530977,3.06112961014192,,
217,9.9980016,-44.2541679,23.6062,0.52,3542.0,0.101,0.08,,3.66,,15.819,-1.585,0.1744980465396611,-0.7723809375853847,16.65120100593798,2.9354571737671002,-16.47341114283345,,
218,111.852091,5.225807,5.921535,0.29,3382.0,0.091101,0.1,,1.51,,18.6498,-2.056,1.9521872631903168,0.0912075382237673,-2.1949040886166413,5.473215236726943,0.5393401250222216,,
219,111.852091,5.225807,5.921535,0.29,3382.0,0.036467,0.17,,1.06,,4.7234,-2.056,1.9521872631903168,0.0912075382237673,-2.1949040886166413,5.473215236726943,0.5393401250222216,,
220,4.0634323,-79.8514218,17.5559,0.9,5540.0,0.49,0.511,,13.1,350.0,133.71,-0.18,0.07092027256688598,-1.393670222808777,3.0855976058145758,0.2191990472471239,-17.281222873473894,,
221,18.6432425,-53.9407751,16.6186,0.47,3910.0,0.079,0.22,,2.79,,11.949,-1.463,0.3253859648727389,-0.9414441265727737,9.268770184530307,3.1270754117815462,-13.434625584488511,,
222,20.4384281,-46.7147234,22.4751,0.52,3556.0,0.03165,0.32,87.14,2.13,693.0,2.8531054,-1.342,0.35671786427712887,-0.81532573248844,14.439565037832802,5.381052869486414,-16.360725886829982,,
223,32.2977385,-16.3392495,28.4712,0.5,3717.0,0.0197,0.19,,1.18,,1.22003,-1.347,0.5637018777731346,-0.28517370107983725,23.094251992255344,14.598304258748234,-8.009635892300167,,
224,32.2977385,-16.3392495,28.4712,0.5,3717.0,0.057,0.11,,1.88,,5.974,-1.347,0.5637018777731346,-0.28517370107983725,23.094251992255344,14.598304258748234,-8.009635892300167,,
225,32.2977385,-16.3392495,28.4712,0.5,3717.0,0.698,0.32,,3.23,,257.8,-1.347,0.5637018777731346,-0.28517370107983725,23.094251992255344,14.598304258748234,-8.009635892300167,,
226,130.2445254,-23.452809,15.1968,0.43,3492.73,1.151,0.07,45.0,13.3,,695.66,-1.687,2.2731958009273843,-0.40932873589135876,-9.00683338025469,10.641362953411228,-6.048229261039708,,
227,130.2445254,-23.452809,15.1968,0.43,3492.73,5.23,0.17,,13.5,,6739.323,-1.687,2.2731958009273843,-0.40932873589135876,-9.00683338025469,10.641362953411228,-6.048229261039708,,
228,50.8972464,-40.0762325,18.23817,0.93,5257.46,0.091,0.929,,3.4,,10.66669,-0.252,0.8883245298788308,-0.6994622089197584,8.80200407168321,10.829800120622375,-11.741848177281963,,
229,133.7819507,1.5420011,20.5266,0.63,3897.0,4.11,0.227,,13.3,,3771.0,-1.08,2.334935519455733,0.026912996264374333,-14.197535005540846,14.814391636010436,0.552365622885985,,
230,133.7819507,1.5420011,20.5266,0.63,3897.0,0.657,,,4.91,,241.8,-1.08,2.334935519455733,0.026912996264374333,-14.197535005540846,14.814391636010436,0.552365622885985,,
231,67.1484425,-25.1713396,20.1903,0.4,3466.0,0.14339,0.06,,5.19,,30.5987,-1.658,1.1719614092110926,-0.4393227531576325,7.0962382617400115,16.83885203357179,-8.58747220164888,,
232,67.1484425,-25.1713396,20.1903,0.4,3466.0,0.36175,0.11,,4.87,,122.6196,-1.658,1.1719614092110926,-0.4393227531576325,7.0962382617400115,16.83885203357179,-8.58747220164888,,
233,67.1484425,-25.1713396,20.1903,0.4,3466.0,0.19394,0.12,,2.67,,48.1345,-1.658,1.1719614092110926,-0.4393227531576325,7.0962382617400115,16.83885203357179,-8.58747220164888,,
234,67.1484425,-25.1713396,20.1903,0.4,3466.0,0.08208,0.21,,1.63,,13.2543,-1.658,1.1719614092110926,-0.4393227531576325,7.0962382617400115,16.83885203357179,-8.58747220164888,,
235,75.4868824,-6.9485133,5.37484,0.12,3159.0,0.03282,0.23,,1.23,,5.3636,-2.569,1.3174946399457592,-0.12127443520361651,1.3370508282071283,5.165113336037841,-0.6502340611461962,,
