,pl_name,hostname,ra,dec,sy_dist,st_rad,st_teff,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_rade,pl_eqt,pl_orbper,st_lum,sy_snum,disc_year,ra_rad,dec_rad,X,Y,Z,habitable_zone_inner,habitable_zone_outer,habitable_zone_center_au,habitable_zone_width_au,hz_score,size_score,temp_score,eccentricity_score,habitability_score,snr,habitable
5545,WASP-135 b,WASP-135,267.2848846,29.8790428,298.214,0.96,5675.0,0.0243,0.0,82.0,14.572,1404.0,1.4013794,-0.326,1,2015,4.665001277083087,0.5214876742043056,-12.24869484257021,-258.2848309439258,148.56145319335454,,,,,,1.0038189936046255e-40,2.175045629545766e-265,1.0,,37265.949226652614,True
5546,WASP-136 b,WASP-136,0.325761,-8.9262512,275.587,2.21,6260.0,0.0661,,84.7,15.468,1742.0,5.215357,0.823,1,2016,0.005685602024589248,-0.15579247330009485,272.24493197835375,1.5478930155757566,-42.76091215483926,0.8649750390513116,1.246126072546131,1.0555505557987213,0.1905755167474097,0.0,3.516275306205351e-46,0.0,,,35215.38987319084,True
5547,WASP-138 b,WASP-138,41.6391598,-0.4641252,414.234,1.36,6272.0,0.0494,,88.5,12.218,1590.0,3.634433,0.435,1,2016,0.7267404362740636,-0.008100512881477187,309.5651972638924,275.22342962089726,-3.355471155941062,0.6288517674735005,0.9059551407112452,0.7674034540923729,0.13855168661887235,0.0,4.7143950465434475e-28,0.0,,,6593.753011777969,True
5548,WASP-139 b,WASP-139,49.562173,-41.3020235,212.472,0.8,5310.0,0.062,0.0,88.9,8.967,910.0,5.924262,-0.345,2,2016,0.8650231032930356,-0.7208562978110722,103.53159798360967,121.4866220095249,-140.23751165674275,,,,,,1.6481390483332788e-14,1.58311200377476e-81,1.0,,2965.4289472611977,True
5549,WASP-14 b,WASP-14,218.2766247,21.8946875,161.997,1.4,6475.0,0.037,0.09,84.32,15.468,1872.0,2.24375,0.427,3,2008,3.8096457811549804,0.382134385570246,-117.99953189850916,-93.11227322595819,60.4089650252943,0.6230423887520159,0.8975858607166729,0.7603141247343443,0.1372717359823285,0.0,3.516275306205351e-46,0.0,0.91,0.0,130528.99856683555,True
5550,WASP-140 b,WASP-140,60.3855387,-20.4509991,117.598,0.87,5260.0,0.0323,0.047,83.3,16.141,1320.0,2.2359835,-0.294,2,2016,1.0539264709054563,-0.3569372696173971,54.449636859172244,95.79239122195834,-41.08946864932118,,,,,,1.6558494660745175e-50,1.2022935408476215e-226,0.953,,136676.69363255025,True
5551,WASP-141 b,WASP-141,71.8244347,-17.1151736,516.543,1.37,5900.0,0.0469,0.0,87.6,13.563,1540.0,3.310651,0.315,1,2016,1.2535728688986656,-0.2987161313704109,153.98972500166394,469.0364697124797,-152.01521477327853,0.5351295510095068,0.7709342531250699,0.6530319020672883,0.11790235105778157,0.0,5.344103239367104e-35,0.0,1.0,0.0,5882.934477273981,True
5552,WASP-142 b,WASP-142,140.5063164,-23.946102,730.933,1.64,6010.0,0.0347,0.0,80.2,17.15,2000.0,2.052868,0.513,1,2016,2.4522978410289062,-0.41793832291839916,-515.5074119589118,424.85607685806207,-296.6689614051345,0.6829082195753953,0.9838315548415221,0.8333698872084587,0.1504616676330634,0.0,2.3073514323936997e-57,0.0,1.0,0.0,12297.07596118498,True
5553,WASP-144 b,WASP-144,320.7628761,-40.0484393,355.513,0.81,5200.0,0.0316,0.0,86.9,9.528,1260.0,2.2783152,-0.129,1,2018,5.598368306111628,-0.6989771260700931,210.78613655693493,-172.14052001024612,-228.7495118574097,,,,,,1.6127962728393346e-16,7.535338025607518e-201,1.0,,4719.417484452232,True
5554,WASP-145 A b,WASP-145 A,322.2537644,-58.8361466,91.299,0.68,4900.0,0.0261,0.0,83.3,10.088,1200.0,1.7690381,-0.684,2,2018,5.624389215726089,-1.0268844773560672,37.35887594562337,-28.922406534280903,-78.12372360138315,,,,,,1.1626009272990974e-18,1.2904311236918859e-176,1.0,,82873.3541370281,True
5555,WASP-147 b,WASP-147,359.1915117,-22.1532316,436.098,1.43,5702.0,0.0549,0.0,87.9,12.498,1404.0,4.60273,0.287,1,2018,6.269074524380734,-0.38664683137685146,403.86446502075984,-5.699222016431326,-164.44597400332694,0.5107926104683689,0.7358732458530233,0.6233329281606961,0.1125403176923272,0.0,1.960041598667839e-29,2.175045629545766e-265,1.0,0.0,5572.373738269206,True
5556,WASP-148 b,WASP-148,254.1305022,44.3025361,246.353,0.91,5555.0,0.08215,0.208,89.3,8.474,940.0,8.803809,-0.139,1,2020,4.435413993136693,0.7732251219286478,-48.210224946384905,-169.58591036351154,172.06450483989428,,,,,,7.413244582982259e-13,1.1389118357060604e-89,0.792,,1451.8737651695083,True
5557,WASP-148 c,WASP-148,254.1305022,44.3025361,246.353,0.91,5555.0,0.2044,0.1809,104.9,13.9,590.0,34.524,-0.139,1,2020,4.435413993136693,0.7732251219286478,-48.210224946384905,-169.58591036351154,172.06450483989428,,,,,,7.320278991059906e-37,5.469114754618021e-19,0.8190999999999999,,631.008038137877,True
5558,WASP-15 b,WASP-15,208.9280111,-32.1597118,282.091,1.48,6300.0,0.05165,0.0,85.96,15.805,1676.0,3.7521,0.49,1,2009,3.6464816933382598,-0.561292857402472,-209.01246172943863,-115.51443596643031,-150.151717293401,0.6674238124719146,0.9615239476408232,0.8144738800563689,0.14705006758445427,0.0,2.53469157687494e-48,0.0,1.0,0.0,25774.682169758016,True
5559,WASP-150 b,WASP-150,264.2630197,53.0212751,527.995,1.65,6218.0,0.0694,0.3775,84.01,11.994,1460.0,5.644207,0.558,1,2020,4.6122597850276374,0.9253958241006857,-31.747792809911225,-316.0079546847521,421.79351613397114,0.7122308103927598,1.0260751379305735,0.8691529741616666,0.15692216376890683,0.0,5.673348517248082e-27,6.407263362575556e-293,0.6225,0.0,2916.8723036407287,True
5560,WASP-151 b,WASP-151,,,,,,,,,,,4.5334775,,1,2017,,,,,,,,,,,,,,,,False
5561,WASP-153 b,WASP-153,279.2624729,40.0186905,610.176,1.73,5914.0,0.048,0.009,84.1,17.374,1700.0,3.332609,0.46,1,2017,4.874049629366437,0.6984579115615758,75.21443292829602,-461.2010827985582,392.3660297231558,0.6466697906828632,0.9316246713681894,0.7891472310255263,0.14247744034266308,0.0,6.041078083402427e-59,0.0,0.991,0.0,10531.715596855745,True
5562,WASP-156 b,WASP-156,32.782085,2.4181937,122.066,0.83,4987.0,0.0458,0.0,89.1,6.028,934.0,3.8361623,-0.418,1,2017,0.5721553189186454,0.042205442015983995,102.5338838264858,66.03321305283042,5.15032012366435,,,,,,3.2385268742319687e-06,5.204315490748091e-88,1.0,,8009.0736863436405,True
5563,WASP-157 b,WASP-157,,,,,,,,,,,,,1,2016,,,,,,,,,,,,,,,,False
5564,WASP-158 b,WASP-158,4.1463468,-10.9764226,524.993,1.39,6350.0,0.0517,0.0,87.7,11.994,1590.0,3.656333,0.483,1,2018,0.07236740358953082,-0.19157471446031651,514.0396112477526,37.264787138952606,-99.9613112996618,0.6626393506960698,0.9546312139863127,0.8086352823411913,0.14599593164512142,0.0,5.673348517248082e-27,0.0,1.0,0.0,3772.850337062347,True
5565,WASP-159 b,WASP-159,68.1364792,-38.9682973,715.383,2.11,6120.0,0.0538,0.0,88.1,15.468,1850.0,3.840401,0.678,1,2018,1.189205902756632,-0.6801250917810165,207.12944045254469,516.2000996343245,-449.897420224132,0.7850882984503312,1.1310372597836325,0.9580627791169818,0.1729744806666506,0.0,3.516275306205351e-46,0.0,1.0,0.0,7191.035866949695,True
5566,WASP-16 b,WASP-16,214.6830109,-20.2754374,194.134,1.14,5700.0,0.0415,0.0,85.22,13.675,1389.0,3.1186,0.01,1,2009,3.746925388299875,-0.35387313991199854,-149.74726302241322,-103.62424257047195,-67.2739438786829,0.09534625892455922,0.13736056394868904,0.11635341143662413,0.021007152512064906,0.0,1.3003919965099388e-35,3.0236175914402634e-258,1.0,0.0,37442.511625175066,True
5567,WASP-160 B b,WASP-160 B,87.679561,-27.6233218,288.326,0.87,5298.0,0.0452,0.0,88.97,12.218,1119.0,3.7684952,-0.318,2,2018,1.530297026153212,-0.48211791574792656,10.343169471431658,255.2516650064318,-133.68428715720322,,,,,,4.7143950465434475e-28,2.2187047443717286e-146,1.0,,6652.643684719644,True
5568,WASP-161 b,WASP-161,126.3378248,-11.5009889,343.08,1.71,6400.0,0.0673,,89.01,12.812,1557.0,5.4060425,0.647,1,2018,2.2050110125677467,-0.20073012354032085,-199.2085581477964,270.8146951367667,-68.40495346578413,0.7669301260100676,1.1048776932227078,0.9359039096163877,0.1689737836063201,0.0,5.045344227097716e-31,0.0,,,9003.371064573264,True
5569,WASP-162 b,WASP-162,168.2929079,-17.6577794,310.841,1.11,5300.0,0.0871,0.434,89.3,11.209,910.0,9.62468,0.054,1,2018,2.9372653506105757,-0.3081863891208288,-290.0342539782365,60.100647728426175,-94.28770303126184,0.22156468376279892,0.3191971059593589,0.2703808948610789,0.048816211098279993,0.0,2.3340772683459124e-23,1.58311200377476e-81,0.5660000000000001,0.0,2111.86810396074,True
5570,WASP-163 b,WASP-163,256.5375549,-10.4130071,261.386,1.01,5500.0,0.0266,,85.42,13.473,1638.0,1.6096884,-0.076,1,2018,4.477424988020712,-0.18174125892854642,-59.850526960909455,-250.01720605904114,-47.24354022437785,,,,,,1.6487685266926087e-34,0.0,,,38303.93998845213,True
5571,WASP-164 b,WASP-164,344.8735878,-60.4478194,327.506,0.93,5806.0,0.02818,0.0,82.73,12.644,1610.0,1.7771255,-0.067,1,2018,6.0191796102757475,-1.0550134741809032,155.93454036994598,-42.15149362608424,-284.89972049951865,,,,,,3.618953117026369e-30,0.0,1.0,,16233.582494145568,True
5572,WASP-165 b,WASP-165,357.5806472,-17.0775947,602.236,1.75,5599.0,0.04823,0.0,84.9,14.123,1624.0,3.465509,0.428,1,2018,6.240959635052242,-0.29806025583613327,575.1690186470784,-24.301343274494375,-176.8565644798407,0.6237715199421252,0.8986362833823931,0.7612039016622592,0.13743238172013394,0.0,4.0215565684727454e-38,0.0,1.0,0.0,7240.391769276469,True
5573,WASP-166 b,WASP-166,144.8751047,-20.9824191,114.173,1.22,6050.0,0.0641,0.0,88.0,7.062,1270.0,5.44354,0.283,1,2019,2.528547581186512,-0.36621229832834534,-87.18994058117492,61.33473114435174,-40.8832355116529,0.5072205903477571,0.7307272159643045,0.6189739031560308,0.11175331280827366,0.0,1.0478691738065517e-08,4.854684250953158e-205,1.0,0.0,13859.009848555048,True
5574,WASP-167 b,WASP-167,196.0437932,-35.5495292,423.552,1.79,7000.0,0.0365,,79.9,17.71,2329.0,2.0219596,0.897,1,2017,3.4216096694388707,-0.6204563320738657,-331.1853005500722,-95.23986720128283,-246.255885409954,0.9030252186149318,1.300943054168275,1.1019841363916034,0.19895891777667157,0.0,2.3294697641296484e-61,0.0,,,42047.868158530706,True
5575,WASP-168 b,WASP-168,96.7446427,-46.8213635,303.941,1.12,6000.0,0.0519,0.0,84.4,16.814,1340.0,4.153658,0.155,2,2018,1.6885125487804968,-0.817186953348096,-24.42603428072441,206.53997185267175,-221.64101686604496,0.37537859676477414,0.5407890810553402,0.45808383891005716,0.08270524214528302,0.0,4.957403494579251e-55,1.3600165293402834e-235,1.0,0.0,14251.639880240362,True
5576,WASP-169 b,WASP-169,127.3872297,-12.9447683,627.066,2.01,6110.0,0.0681,0.0,87.9,14.617,1604.0,5.6114118,0.789,1,2019,2.2233265832593085,-0.22592882774278908,-371.0773995509016,485.57335217578003,-140.47010911690944,0.8469195518304719,1.2201144394207533,1.0335169956256125,0.1865974437951407,0.0,5.444709007215689e-41,0.0,1.0,0.0,4733.559905258286,True
5577,WASP-17 b,WASP-17,239.9622479,-28.0617941,405.908,1.49,6550.0,0.0515,0.0,86.63,20.961,1755.0,3.73543,0.613,1,2009,4.188131306341849,-0.4897707010617189,-179.29923220883725,-310.0833586268905,-190.94868550474155,0.7465070175642874,1.0754551471748626,0.910981082369575,0.1644740648052876,0.0,3.016636866485962e-87,0.0,1.0,0.0,22321.678719528125,True
5578,WASP-170 b,WASP-170,135.4163028,-20.7203686,305.603,0.94,5600.0,0.0337,,84.87,12.285,1422.0,2.34478022,-0.114,1,2018,2.3634603447376166,-0.36163865429684794,-203.57983391707276,200.64275966272413,-108.12459399333441,,,,,,2.2183642585670452e-28,4.3332397845018165e-274,,,12572.770860980283,True
5579,WASP-171 b,WASP-171,171.8450533,-44.0887035,757.84,1.64,5965.0,0.0504,0.0,88.3,10.985,1642.0,3.8186244,0.672,1,2019,2.999261983350147,-0.7694930390105478,-538.8245934700159,77.21336769681388,-527.2832435425848,0.7816067367347155,1.1260215487733292,0.9538141427540223,0.17220740601930684,0.0,2.2406355333444073e-22,0.0,1.0,0.0,2224.701241266207,True
5580,WASP-172 b,WASP-172,199.433742,-47.2375748,538.11,1.91,6900.0,0.0694,0.0,86.7,17.598,1740.0,5.477433,0.934,1,2018,3.480775437472901,-0.8244512109171018,-344.5397299645519,-121.5597045314471,-395.0670636868897,0.9214612900664406,1.3275029758698835,1.124482132968162,0.20302084290172145,0.0,1.504263755713788e-60,0.0,1.0,0.0,8100.881784510342,True
5581,WASP-173 A b,WASP-173 A,354.1686959,-34.6113042,232.98,1.11,5800.0,0.0248,0.0,85.2,13.451,1880.0,1.38665318,0.083,2,2018,6.181409850949541,-0.604081216699342,190.75597557663698,-19.481587949135367,-132.33406935776435,0.2746899078134205,0.39573194663168865,0.3352109272225546,0.06052101940913407,0.0,2.168840432437398e-34,0.0,1.0,0.0,66775.08652566775,True
5582,WASP-174 b,WASP-174,195.7940145,-41.3848617,410.149,1.35,6399.0,0.05503,0.0,83.78,16.107,1528.0,4.2337005,0.436,1,2018,3.4172502087225194,-0.7223020971474978,-296.11109257777866,-83.75758358000617,-271.1551036698968,0.6295741706611194,0.9069958706818693,0.7682850206714944,0.13871085001037492,0.0,2.7691215770357305e-50,0.0,1.0,0.0,9281.421902435208,True
5583,WASP-175 b,WASP-175,166.3187996,-34.1227453,539.36,1.2,6229.0,0.04403,0.0,85.33,13.54,1571.0,3.0652907,0.789,1,2019,2.902810660984628,-0.5955542553044202,-433.83382956284487,105.6064934225498,-302.56352469164136,0.8469195518304719,1.2201144394207533,1.0335169956256125,0.1865974437951407,0.0,7.132617335483708e-35,0.0,1.0,0.0,4681.068318241153,True
5584,WASP-176 b,WASP-176,313.6872928,9.1790688,568.42,1.93,5941.0,0.0535,0.0,86.7,16.87,1721.0,3.899052,0.617,1,2020,5.474876081027503,0.16020497282708487,387.59257272368234,-405.7725929320072,90.67467559728351,0.7489386429535405,1.078958267680556,0.9139484553170483,0.16500981236350776,0.0,2.041592447123278e-55,0.0,1.0,0.0,11463.00596977445,True
5585,WASP-177 b,WASP-177,334.7969885,-1.8344301,176.818,0.89,5017.0,0.03957,,84.14,17.71,1142.0,3.071722,-0.412,1,2019,5.843309775086592,-0.032016845142688835,159.90376053156905,-75.25526407246281,-5.660187386166147,,,,,,2.3294697641296484e-61,1.1231130303897805e-154,,,50749.537333000124,True
5586,WASP-178 b,WASP-178,227.270329,-42.7049658,427.678,1.67,9360.0,0.0558,0.0,85.7,20.288,2470.0,3.3448285,1.215,1,2019,3.966615533140752,-0.7453422601615742,-213.25273167063705,-230.85977989491565,-290.0612110329169,1.050973574618056,1.5140848160485194,1.2825291953332876,0.23155562071523172,0.0,1.6420090663074335e-81,0.0,1.0,0.0,20156.224917225034,True
5587,WASP-18 b,WASP-18,24.3544618,-45.6777937,123.483,1.32,6432.0,0.02024,0.0051,83.5,13.899,2429.0,0.94145223,0.428,2,2009,0.42506554596118473,-0.797227895111723,78.59904742672704,35.57881195764347,-88.34245396350364,0.6237715199421252,0.8986362833823931,0.7612039016622592,0.13743238172013394,0.0,7.415318593726536e-37,0.0,0.9949,0.0,538864.5474954256,True
5588,WASP-18 c,WASP-18,24.3544618,-45.6777937,123.483,1.23,6400.0,0.035,0.015,,8.58,,2.1558,0.383,2,2019,0.42506554596118473,-0.797227895111723,78.59904742672704,35.57881195764347,-88.34245396350364,0.5900693333683916,0.8500832367680016,0.7200762850681965,0.13000695169980497,0.0,3.3381147747068627e-13,,0.985,,59625.82014732505,True
5589,WASP-180 A b,WASP-180 A,123.3922465,-1.9827874,253.985,1.19,6600.0,0.048,0.0,88.1,13.899,1540.0,3.409264,0.315,2,2019,2.1536009728574492,-0.03460616849705782,-139.7014614428716,211.93078667207766,-8.787693456202929,0.5351295510095068,0.7709342531250699,0.6530319020672883,0.11790235105778157,0.0,7.415318593726536e-37,0.0,1.0,0.0,18406.127275441224,True
5590,WASP-181 b,WASP-181,26.7932253,3.1329325,437.495,0.97,5839.0,0.05427,,88.38,13.271,1186.0,4.5195064,0.049,1,2019,0.46762999871364547,0.05467998736773725,389.94148337511933,196.91574854746062,23.910302009903234,0.21105794120443452,0.30406056993414854,0.25755925556929155,0.04650131436485701,0.0,2.0068926263438416e-33,3.469640207494117e-171,,,2939.577643704028,True
5591,WASP-182 b,WASP-182,311.673345,-41.8209828,327.602,1.34,5638.0,0.0451,0.0,83.88,9.528,1479.0,3.3769848,0.155,1,2019,5.4397260609542055,-0.7299138462799173,162.32415069054025,-182.35936755617382,-218.44679345576822,0.37537859676477414,0.5407890810553402,0.45808383891005716,0.08270524214528302,0.0,1.6127962728393346e-16,1.4336133625952594e-302,1.0,0.0,7467.357110245301,True
5592,WASP-183 b,WASP-183,163.7888521,-0.7370663,325.377,0.87,5313.0,0.04632,,85.37,16.477,1111.0,4.1117771,-0.209,1,2019,2.858654747207029,-0.01286423374049228,-312.4139580919501,90.8305652544843,-4.185610334481793,,,,,,9.662432505459339e-53,1.5055650829807009e-143,,,9046.570791276548,True
5593,WASP-184 b,WASP-184,209.51701,-30.348153,663.231,1.65,6000.0,0.0627,0.0,86.9,14.908,1480.0,5.1817,0.501,1,2019,3.6567616634338846,-0.5296751917489947,-498.0637524996697,-281.9861427314893,-335.09949733528987,0.6748737255624533,0.972256663061727,0.8235651943120901,0.14869146874963685,0.0,9.923711542435025e-43,4.407392202268561e-303,1.0,0.0,3498.9838688383265,True
5594,WASP-185 b,WASP-185,214.0595791,-19.5423062,279.35,1.5,5900.0,0.0904,0.24,86.8,14.011,1160.0,9.38755,0.412,1,2019,3.73604445072824,-0.34107758662290144,-218.09755628361768,-147.43886034285367,-93.44335666014315,0.6120011883529758,0.8816793581376609,0.7468402732453183,0.13483908489234253,0.0,1.7377443832209306e-37,2.4997731107143444e-161,0.76,0.0,6926.065141871464,True
5595,WASP-186 b,WASP-186,18.9953122,21.6169065,278.514,1.47,6361.0,0.06,0.33,83.59,12.442,1378.0,5.026799,0.5,1,2020,0.3315307403342476,0.37728619252076356,244.82576958547054,84.27786759033292,102.6042483394738,0.674199862463242,0.9712858623572641,0.8227428624102531,0.14854299994701103,0.0,3.725815286816825e-29,4.535922712063252e-253,0.6699999999999999,0.0,11978.943084605631,True
5596,WASP-187 b,WASP-187,17.47474,25.6816494,371.414,2.83,6150.0,0.0653,0.0,,18.383,1760.0,5.147878,0.967,1,2020,0.3049917489299539,0.4482293393728262,319.2764778626221,100.51275544380549,160.95985857577153,0.9375984796760867,1.3507510140239734,1.14417474685003,0.20657626717394334,0.0,2.4260675094479153e-66,0.0,1.0,0.0,46011.11344199006,True
5597,WASP-189 b,WASP-189,225.686732,-3.0314874,99.731,2.36,8000.0,0.05053,0.0,84.03,18.147,3353.0,2.724033,1.262,1,2020,3.9389765514660473,-0.05290943636272235,-69.57268679770169,-71.26075993168433,-5.274249397569075,1.071108177203744,1.543091726201556,1.30709995170265,0.23599177449890596,0.0,1.4270957736421052e-64,0.0,1.0,0.0,722228.6966779178,True
5598,WASP-19 b,WASP-19,148.4167672,-45.6591078,268.325,1.01,5616.0,0.01652,0.0126,79.08,15.861,2113.0,0.78883852,-0.043,1,2009,2.5903612528059257,-0.7969017646330246,-159.7610168641549,98.22119716453288,-191.90445420338,,,,,,1.1045344828472907e-48,0.0,0.9874,,130605.51492924754,True
5599,WASP-190 b,WASP-190,7.7095292,-40.5734613,542.251,1.6,6400.0,0.0663,0.0,87.1,12.89,1500.0,5.367753,0.691,1,2019,0.13455666831864443,-0.7081404886154987,408.15601760167897,55.25398403082151,-352.69223062786574,0.792579218868258,1.1418290524004284,0.9672041356343433,0.17462491676608521,0.0,2.0018822897092055e-31,2.0322308024e-313,1.0,0.0,3290.9252663883153,True
5600,WASP-192 b,WASP-192,223.6587187,-38.7445469,508.885,1.32,5910.0,0.0408,0.0,82.7,13.787,1620.0,2.8786765,0.282,1,2019,3.903581042106812,-0.6762199105983623,-287.1444764054669,-274.0056774445136,-318.48529263217705,0.5063236478416115,0.729435035968326,0.6178793419049688,0.11155569406335725,0.0,3.1248267691680864e-36,0.0,1.0,0.0,7682.946128416562,True
5601,WASP-193 b,WASP-193,164.3491401,-29.9971229,362.087,1.24,6078.0,0.0676,0.056,88.49,16.41,1254.0,6.2463345,0.274,1,2023,2.868433617566443,-0.5235485607303898,-301.95896543705777,84.59746568068928,-181.02775356719846,0.4990900811385747,0.719013999916185,0.6090520405273798,0.10996195938880512,0.0,2.719300928490461e-52,2.348668126528134e-198,0.944,0.0,6911.006083784466,True
5602,WASP-2 b,WASP-2,307.7255587,6.4293305,153.242,0.87,5180.0,0.03144,0.0054,84.49,12.117,1311.0,2.152175,-0.313,2,2007,5.370824191854082,0.11221298592389328,93.175986233699,-120.4445582641815,17.159677675402786,,,,,,1.4563786981504292e-27,1.1200693966455501e-222,0.9946,,47874.91582756487,True
5603,WASP-20 b,WASP-20,5.1605621,-23.9357894,211.877,1.39,5940.0,0.06,0.0,85.56,16.388,1379.0,4.8996284,0.338,2,2015,0.09006879989863287,-0.417758334093958,192.87075363945857,17.418765408498626,-85.96116641362526,0.5543218625245872,0.7985836518841365,0.6764527572043618,0.12213089467977467,0.0,3.8158095180643366e-52,1.5426913600677555e-253,1.0,0.0,32107.861443454254,True
5604,WASP-21 b,WASP-21,347.4928024,18.3961597,258.426,1.06,5800.0,0.052,0.0,88.75,11.99,1340.0,4.322482,0.304,1,2010,6.064893528862054,0.32107355648769226,239.4003437640007,-53.105331320836015,81.55548213935421,0.5257029925382167,0.7573538840333344,0.6415284382857755,0.11582544574755882,0.0,5.9283593831211044e-27,1.3600165293402834e-235,1.0,0.0,8944.807497425361,True
5605,WASP-22 b,WASP-22,52.8180374,-23.8197924,317.652,1.24,6000.0,0.047,0.02,89.2,13.787,1502.0,3.53269,0.245,1,2010,0.9218486570715052,-0.4157338045215222,175.62028188999133,231.52248808565935,-128.2873618230015,0.47193990372426947,0.6799001036500849,0.5759200036871772,0.10398009996290772,0.0,3.1248267691680864e-36,1.8399146784e-314,0.98,0.0,13112.455202101757,True
5606,WASP-23 b,WASP-23,101.1275033,-42.7622296,207.49,0.77,5150.0,0.0376,0.062,88.39,10.783,1077.0,2.9444256,-0.377,1,2010,1.765007896906431,-0.7463417020137777,-29.399492424554808,149.47064313208554,-140.87688521137625,,,,,,1.6499458230775343e-21,7.97835520227533e-132,0.938,,11326.366996993138,True
5607,WASP-24 b,WASP-24,227.2154975,2.343286,322.114,1.42,6075.0,0.03651,0.0,83.64,15.468,1772.0,2.34121,0.331,3,2010,3.9656585429319446,0.04089805601588784,-218.61066402528505,-236.2061670358854,13.170164184221846,0.5485518124198396,0.7902710306513787,0.6694114215356092,0.12085960911576954,0.0,3.516275306205351e-46,0.0,1.0,0.0,34882.061852225095,True
5608,WASP-25 b,WASP-25,195.3597581,-27.5222273,211.416,0.8,5750.0,0.0473,0.0,88.0,11.994,1210.0,3.76483,-0.143,1,2010,3.4096710047446614,-0.48035348386726917,-180.7935552667356,-49.6622531739432,-97.69378710901215,,,,,,5.673348517248082e-27,1.5148504768289146e-180,1.0,,9206.829023637112,True
5609,WASP-26 b,WASP-26,4.6030424,-15.2674044,252.759,1.22,6034.0,0.04,0.0,82.5,13.563,1650.0,2.7566,0.287,2,2010,0.08033824548890182,-0.2664664750134694,243.05200053216845,19.56848927886697,-66.55757917512959,0.5107926104683689,0.7358732458530233,0.6233329281606961,0.1125403176923272,0.0,5.344103239367104e-35,0.0,1.0,0.0,26785.38821652923,True
5610,WASP-28 b,WASP-28,,,,,,,,,,,3.40883495,,1,2014,,,,,,,,,,,,,,,,False
5611,WASP-29 b,WASP-29,357.8791976,-39.9071215,87.5953,0.79,4800.0,0.0457,0.03,88.8,8.631,970.0,3.92273,-0.525,1,2010,6.246170322515389,-0.6965106651684183,67.14705162942768,-2.486582819959979,-56.1963250172505,,,,,,2.264888904446542e-13,3.3312216994341073e-98,0.97,,29012.316523222904,True
5612,WASP-3 b,WASP-3,278.6317411,35.6614312,231.161,1.44,6400.0,0.0315,0.0,85.06,15.917,2020.0,1.84683,0.434,3,2007,4.863041282759407,0.6224093904134325,28.187523253130237,-185.68551791270653,134.76557383599194,0.6281285334590799,0.9049132138101984,0.7665208736346392,0.13839234017555924,0.0,4.7981242328192986e-49,0.0,1.0,0.0,99082.55112970989,True
5613,WASP-31 b,WASP-31,169.4388603,-19.0547781,383.829,1.25,6302.0,0.04659,0.0,84.41,17.363,1424.0,3.4059096,0.336,1,2010,2.9572659930617067,-0.3325686160819093,-356.6519758855101,66.49526714414651,-125.3094121979274,0.5526794237662059,0.7962174728997997,0.6744484483330029,0.12176902456679689,0.0,7.232870521645858e-59,4.5855065221709055e-275,1.0,0.0,14730.19738870563,True
5614,WASP-32 b,WASP-32,3.9617073,1.2005122,275.994,0.95,6140.0,0.0394,0.0,85.1,10.761,1388.0,2.71866,0.193,1,2010,0.06914483638529476,0.02095289060036067,275.27406104039034,19.06417158809355,5.782448961400134,0.4188729466730281,0.6034492053157634,0.5111610759943958,0.09228812932136765,0.0,2.0456722270746783e-21,8.979587918599744e-258,1.0,0.0,8838.13738426531,True
5615,WASP-33 b,WASP-33,36.7127375,37.5504441,121.944,1.44,7430.0,0.0239,0.0,86.63,17.856,2782.0,1.21987,0.819,2,2010,0.6407581467953918,0.6553788851310789,77.50224921152581,57.795202819215845,74.31995044562565,0.862870473793984,1.24309413113727,1.052982302465627,0.19011182867164306,0.0,2.009543869318109e-62,0.0,1.0,0.0,778353.1073787147,True
5616,WASP-34 b,WASP-34,165.3993679,-23.8609457,132.096,0.91,5700.0,0.0524,0.04,85.2,11.209,1250.0,4.31768,0.039,1,2010,2.886763550572419,-0.4164520651045831,-116.90448784052394,30.452715424086534,-53.43525111800632,0.18829377433825437,0.2712653786615191,0.22977957649988673,0.041485802161632376,0.0,2.3340772683459124e-23,1.0583152181622371e-196,0.96,0.0,21715.739093351534,True
5617,WASP-35 b,WASP-35,76.0818912,-6.2297801,202.218,1.08,5990.0,0.04317,0.0,87.96,14.572,1338.0,3.16158,0.144,1,2011,1.3278795025840997,-0.10873017442022159,48.35323614643849,195.1218831597277,-21.94390098337853,0.3618136134933163,0.5212466913156831,0.4415301524044997,0.07971653891118341,0.0,1.0038189936046255e-40,1.086445936988154e-234,1.0,0.0,32499.90692862246,True
5618,WASP-36 b,WASP-36,131.5803897,-8.0269855,386.346,0.99,5959.0,0.02677,0.019,83.15,14.874,1733.0,1.53736596,0.001,2,2011,2.296511031322234,-0.1400973259848433,-253.8941742754343,286.16510686518586,-53.9491575266207,0.03015113445777636,0.04343722427630694,0.03679417936704165,0.006643044909265289,0.0,1.5914346511844318e-42,0.0,0.981,0.0,20271.055410287558,True
5619,WASP-37 b,WASP-37,221.9438866,1.0650227,392.791,1.0,5800.0,0.0446,0.0,88.82,13.002,1232.0,3.577469,-0.021,1,2010,3.8736515758429233,0.018588152723479814,-292.1073921017713,-262.4971217280683,7.300838649201982,,,,,,5.252588358678642e-32,2.402674701766136e-189,1.0,,5508.42637985477,True
